Date,SPY,HYG,EFA,EEM,TLT,GLD,SLV,DBC,VNQ,IEV,IEF,SHY
2019-03-06,277.33,85.3,64.28,42.73,120.28,121.61,14.15,15.82,83.95,43.03,104.24,83.63
2019-03-07,275.01,85.24,63.46,41.94,121.06,121.51,14.09,15.78,83.77,42.4,104.59,83.7
2019-03-08,274.46,85.1,63.47,41.64,121.57,122.84,14.41,15.77,83.86,42.43,104.74,83.73
2019-03-11,278.44,85.38,64.02,42.42,121.21,122.24,14.37,15.79,85.09,42.79,104.66,83.71
2019-03-12,279.49,85.53,63.98,42.64,122.06,122.98,14.48,15.89,85.48,42.75,104.95,83.74
2019-03-13,281.34,85.76,64.53,42.69,121.83,123.84,14.51,15.99,85.9,43.22,104.91,83.75
2019-03-14,281.16,85.7,64.52,42.46,120.95,122.41,14.24,15.92,86.03,43.41,104.76,83.77
2019-03-15,281.31,85.78,65.22,43.08,121.75,122.97,14.33,15.92,85.76,43.89,105.09,83.8
2019-03-18,282.33,85.75,65.45,43.56,121.68,123.04,14.39,16.0,85.33,44.09,104.95,83.78
2019-03-19,282.4,85.8,65.58,43.58,121.41,123.38,14.4,16.04,85.07,44.25,104.88,83.77
2019-03-20,281.55,86.17,65.61,43.65,122.68,124.18,14.54,16.16,85.33,44.26,105.61,83.89
2019-03-21,284.73,86.15,65.57,43.71,122.95,123.68,14.5,16.08,86.85,44.14,105.56,83.89
2019-03-22,279.25,85.84,64.31,42.43,124.86,123.97,14.45,15.94,86.22,43.13,106.34,84.03
2019-03-25,279.04,85.81,64.4,42.53,125.06,124.92,14.56,16.0,86.33,43.11,106.61,84.12
2019-03-26,281.12,86.02,64.72,42.66,124.97,124.3,14.47,16.03,87.02,43.29,106.52,84.11
2019-03-27,279.65,86.08,64.75,42.2,126.12,123.65,14.32,15.94,86.77,43.38,106.83,84.18
2019-03-28,280.71,86.25,64.59,42.48,126.56,121.9,14.07,15.89,86.99,43.19,106.84,84.17
2019-03-29,282.48,86.47,64.86,42.92,126.44,122.01,14.18,15.9,86.91,43.39,106.67,84.12
2019-04-01,285.83,86.07,65.69,43.63,124.37,121.53,14.15,16.05,86.86,43.93,105.72,83.87
2019-04-02,285.97,86.11,65.71,43.49,124.6,121.98,14.16,16.09,87.47,44.07,105.9,83.91
2019-04-03,286.42,86.14,66.22,43.79,123.52,121.8,14.2,16.11,87.37,44.43,105.57,83.87
2019-04-04,287.18,86.27,66.08,44.06,123.87,122.11,14.22,16.12,87.23,44.37,105.68,83.89
2019-04-05,288.57,86.43,66.25,44.4,124.03,121.98,14.17,16.17,87.84,44.44,105.73,83.88
2019-04-08,288.79,86.38,66.29,44.4,123.59,122.51,14.31,16.23,87.35,44.52,105.56,83.86
2019-04-09,287.31,86.32,65.87,44.31,123.98,123.15,14.28,16.2,86.89,44.28,105.75,83.87
2019-04-10,288.29,86.7,66.12,44.52,124.28,123.53,14.28,16.34,87.69,44.43,106.0,83.94
2019-04-11,288.21,86.83,65.98,44.04,123.55,121.95,14.02,16.26,87.63,44.44,105.76,83.89
2019-04-12,290.16,86.96,66.44,44.36,122.67,121.83,14.05,16.31,88.05,44.72,105.27,83.84
2019-04-15,289.97,86.9,66.47,44.13,122.98,121.6,14.06,16.28,87.6,44.76,105.41,83.85
2019-04-16,290.16,86.85,66.52,44.46,122.21,120.51,14.07,16.22,85.62,44.77,105.05,83.84
2019-04-17,289.45,86.64,66.71,44.59,122.26,120.28,14.05,16.16,84.84,44.95,105.07,83.87
2019-04-18,290.02,86.68,66.67,44.56,122.9,120.37,14.06,16.21,85.49,44.86,105.32,83.89
2019-04-22,290.27,86.53,66.56,44.27,122.31,120.37,14.08,16.29,84.55,44.88,105.17,83.9
2019-04-23,292.88,86.83,66.69,44.37,122.57,120.12,13.91,16.31,85.67,44.86,105.36,83.94
2019-04-24,292.23,86.71,66.23,43.77,123.57,120.47,14.0,16.25,86.3,44.61,105.76,83.99
2019-04-25,292.05,86.75,66.18,43.71,123.39,120.57,14.0,16.22,86.12,44.52,105.63,83.99
2019-04-26,293.41,86.97,66.45,43.88,123.81,121.37,14.1,16.03,86.8,44.58,105.91,84.08
2019-04-29,293.87,86.93,66.72,43.97,123.02,120.83,13.99,16.04,85.95,44.79,105.69,84.05
2019-04-30,294.02,86.94,66.76,43.93,123.65,121.2,14.02,16.09,86.77,45.0,105.9,84.11
2019-05-01,291.81,86.29,66.38,43.6,123.9,120.4,13.75,16.04,86.84,44.66,105.64,83.88
2019-05-02,291.18,86.35,66.28,43.7,123.31,119.94,13.71,15.86,86.93,44.47,105.34,83.84
2019-05-03,294.03,86.57,66.99,44.22,123.66,120.65,13.96,15.87,87.67,44.9,105.48,83.87
2019-05-06,292.82,86.61,66.23,43.31,124.0,120.81,13.98,15.92,87.39,44.49,105.75,83.92
2019-05-07,287.93,86.09,65.07,42.46,124.95,121.21,13.98,15.72,85.81,43.65,106.11,83.96
2019-05-08,287.53,86.12,65.15,42.4,124.41,120.91,13.89,15.74,85.72,43.87,105.91,83.95
2019-05-09,286.66,85.99,64.85,41.73,124.92,121.2,13.83,15.66,85.94,43.62,106.19,84.0
2019-05-10,288.1,86.23,65.33,41.98,124.75,121.43,13.84,15.69,86.86,43.91,106.12,84.02
2019-05-13,280.86,85.44,63.81,40.58,125.73,122.67,13.84,15.61,86.77,42.97,106.65,84.12
2019-05-14,283.4,85.63,64.45,41.15,125.36,122.46,13.86,15.82,87.09,43.31,106.55,84.12
2019-05-15,285.06,85.71,64.68,41.23,126.13,122.39,13.85,15.96,87.68,43.57,106.89,84.18
2019-05-16,287.7,85.97,65.2,41.03,125.71,121.51,13.65,16.05,88.03,43.96,106.68,84.13
2019-05-17,285.84,85.94,64.77,40.29,125.99,120.65,13.52,15.9,87.86,43.68,106.73,84.15
2019-05-20,283.95,85.86,64.51,40.12,125.73,120.64,13.55,15.97,86.59,43.39,106.55,84.11
2019-05-21,286.51,86.13,64.94,40.63,125.53,120.36,13.53,15.98,87.33,43.69,106.43,84.07
2019-05-22,285.63,86.2,64.68,40.43,126.25,120.24,13.54,15.75,87.59,43.52,106.75,84.11
2019-05-23,282.14,85.77,64.09,39.91,127.67,121.17,13.68,15.42,87.79,43.08,107.4,84.26
2019-05-24,282.78,85.65,64.78,39.95,127.78,121.3,13.65,15.63,88.06,43.54,107.37,84.23
2019-05-28,280.15,85.57,64.15,40.09,128.79,120.83,13.46,15.76,87.19,43.08,107.84,84.3
2019-05-29,278.27,85.34,63.74,40.35,129.09,120.87,13.52,15.7,86.03,42.68,107.8,84.31
2019-05-30,279.03,85.52,63.98,40.57,130.2,121.69,13.6,15.54,86.39,42.93,108.19,84.38
2019-05-31,275.27,84.9,63.4,40.71,131.83,123.33,13.65,15.13,86.89,42.53,108.91,84.56
2019-06-03,274.57,84.65,63.77,41.08,132.44,125.11,13.87,15.08,87.1,42.83,109.22,84.55
2019-06-04,280.53,85.5,64.5,41.17,130.93,125.15,13.89,15.17,86.71,43.35,108.82,84.49
2019-06-05,282.96,85.7,64.48,40.84,130.19,125.47,13.88,14.86,88.52,43.35,108.82,84.53
2019-06-06,284.8,85.88,64.74,40.86,130.61,125.88,13.92,15.12,88.69,43.59,108.8,84.48
2019-06-07,287.65,86.1,65.56,41.18,131.74,126.59,14.06,15.17,89.02,44.14,109.23,84.57
2019-06-10,288.97,86.23,65.74,41.61,130.5,125.33,13.78,15.13,88.73,44.23,108.685,84.49
2019-06-11,288.9,86.35,66.07,42.08,130.58,125.18,13.81,15.23,88.97,44.46,108.685,84.46
2019-06-12,288.39,86.15,65.58,41.63,130.68,125.83,13.84,15.02,89.27,44.2,108.97,84.53
2019-06-13,289.58,86.35,65.64,41.56,131.13,126.6,13.96,15.21,89.65,44.24,109.24,84.62
2019-06-14,289.26,86.29,65.16,41.1,131.46,126.56,13.91,15.27,89.7,43.89,109.32,84.59
2019-06-17,289.37,86.16,63.83,40.95,131.69,126.48,13.9,15.2,90.66,42.74,109.3,84.55
2019-06-18,292.4,86.76,64.68,41.94,132.35,127.12,14.05,15.38,90.57,43.35,109.51,84.56
2019-06-19,293.06,87.17,65.08,42.29,132.54,127.89,14.17,15.35,91.06,43.54,109.81,84.74
2019-06-20,295.86,87.61,65.65,42.91,132.89,131.11,14.45,15.66,91.52,43.98,109.99,84.78
2019-06-21,294.0,87.33,65.37,42.77,131.43,131.98,14.36,15.7,90.23,43.91,109.54,84.74
2019-06-24,293.64,87.32,65.51,42.71,132.41,133.94,14.46,15.77,89.92,43.98,109.92,84.79
2019-06-25,290.76,86.95,65.12,42.27,132.82,134.2,14.38,15.82,88.59,43.73,110.09,84.81
2019-06-26,290.47,86.91,65.2,42.67,131.97,132.97,14.32,15.9,86.82,43.73,109.64,84.71
2019-06-27,291.5,87.15,65.36,42.97,132.9,132.84,14.28,15.9,87.1,43.74,109.97,84.78
2019-06-28,293.0,87.18,65.73,42.91,132.81,133.2,14.33,15.73,87.4,44.07,110.02,84.78
2019-07-01,295.66,86.82,66.04,43.42,132.24,130.62,14.18,15.72,87.36,44.2,109.69,84.57
2019-07-02,296.43,87.01,66.23,43.31,133.26,133.41,14.29,15.46,88.88,44.34,110.08,84.62
2019-07-03,298.8,87.34,66.68,43.23,134.21,133.63,14.32,15.61,89.94,44.66,110.29,84.64
2019-07-05,298.46,86.99,66.17,42.93,132.43,132.14,14.06,15.64,89.62,44.18,109.59,84.47
2019-07-08,296.82,86.82,65.79,42.67,132.61,131.29,14.05,15.62,89.94,43.98,109.48,84.43
2019-07-09,297.19,86.72,65.51,42.54,132.56,131.75,14.14,15.67,90.24,43.8,109.41,84.4
2019-07-10,298.61,86.96,65.74,42.9,131.83,133.83,14.26,16.01,90.76,43.96,109.47,84.55
2019-07-11,299.31,86.79,65.72,42.82,130.07,132.7,14.17,16.02,89.58,43.89,108.93,84.51
2019-07-12,300.65,86.93,65.8,42.85,130.22,133.53,14.26,16.06,89.46,43.87,109.05,84.52
2019-07-15,300.75,86.99,65.86,43.01,130.97,133.53,14.42,15.89,89.39,43.95,109.28,84.54
2019-07-16,299.71,86.81,65.59,42.95,130.58,132.4,14.54,15.72,89.18,43.8,109.04,84.51
2019-07-17,297.74,86.7,65.5,42.82,131.99,134.58,14.94,15.58,88.88,43.71,109.55,84.59
2019-07-18,298.83,86.74,65.7,43.08,132.0,136.48,15.29,15.47,88.88,43.93,109.82,84.69
2019-07-19,297.17,86.59,65.51,42.86,131.69,134.47,15.17,15.56,87.43,43.66,109.62,84.6
2019-07-22,297.9,86.88,65.58,42.87,131.94,134.45,15.35,15.51,87.35,43.75,109.67,84.61
2019-07-23,300.03,87.03,65.99,42.92,131.22,133.69,15.34,15.61,88.34,44.03,109.49,84.59
2019-07-24,301.44,87.1,66.04,42.99,131.79,134.37,15.52,15.54,88.41,44.0,109.65,84.61
2019-07-25,300.0,86.98,65.37,42.61,131.16,133.42,15.36,15.48,87.89,43.54,109.46,84.56
2019-07-26,302.01,87.17,65.5,42.7,131.47,133.64,15.31,15.5,88.29,43.77,109.44,84.57
2019-07-29,301.46,87.04,65.64,42.62,131.51,134.53,15.4,15.56,88.53,43.85,109.54,84.57
2019-07-30,300.72,87.08,64.88,42.29,131.83,134.98,15.5,15.65,89.24,43.19,109.59,84.58
2019-07-31,297.43,86.93,64.45,41.77,132.89,133.21,15.21,15.55,88.89,42.91,109.87,84.57
2019-08-01,294.84,86.52,64.27,40.95,135.26,136.41,15.34,15.12,88.89,42.73,110.92,84.66
2019-08-02,292.62,86.39,63.7,40.55,136.51,135.89,15.19,15.14,89.32,42.3,111.15,84.68
2019-08-05,283.82,85.49,62.11,39.05,138.87,137.79,15.33,15.01,87.56,41.38,112.11,84.85
2019-08-06,287.8,86.04,62.53,39.61,139.98,138.91,15.38,14.93,88.53,41.55,112.29,84.89
2019-08-07,287.97,86.03,62.77,39.79,140.03,141.02,15.97,14.74,89.39,41.76,112.29,84.9
2019-08-08,293.62,86.37,63.38,40.28,140.33,141.73,15.89,14.82,90.96,42.21,112.3,84.87
2019-08-09,291.62,86.25,62.94,39.87,140.05,141.26,15.89,14.95,90.85,42.0,112.13,84.82
2019-08-12,288.07,85.95,62.44,39.39,142.97,142.63,15.98,14.84,90.61,41.67,112.84,84.91
2019-08-13,292.55,86.33,63.03,39.89,142.48,141.78,15.87,15.19,90.74,42.03,112.44,84.81
2019-08-14,283.9,85.56,61.3,38.74,145.69,142.75,16.08,14.96,89.36,40.89,113.19,84.915
2019-08-15,284.65,85.81,61.51,39.0,147.31,143.7,16.13,14.84,90.25,40.88,113.91,85.1
2019-08-16,288.85,86.1,62.25,39.54,146.13,142.78,16.02,14.83,91.18,41.37,113.61,85.09
2019-08-19,292.33,86.35,62.63,39.7,144.04,141.11,15.79,14.9,91.84,41.69,113.07,85.0
2019-08-20,290.09,86.42,62.42,39.78,145.53,142.21,16.05,14.94,91.19,41.45,113.57,85.06
2019-08-21,292.45,86.79,62.86,40.16,144.56,141.76,16.05,14.99,91.57,41.94,113.27,84.98
2019-08-22,292.36,86.95,62.74,39.64,143.6,141.4,15.97,14.92,91.99,41.85,113.02,84.94
2019-08-23,284.85,86.55,61.96,39.05,145.96,144.17,16.35,14.81,90.7,41.32,113.78,85.08
2019-08-26,288.0,86.98,62.47,39.26,145.37,144.19,16.52,14.8,91.4,41.61,113.67,85.04
2019-08-27,286.87,86.94,62.42,39.33,147.61,145.57,17.03,14.9,91.14,41.63,114.16,85.07
2019-08-28,288.89,87.15,62.42,39.44,147.8,145.16,17.17,15.03,91.44,41.6,114.2,85.09
2019-08-29,292.58,87.24,62.96,39.88,147.24,144.12,17.07,15.07,92.15,42.02,113.98,85.05
2019-08-30,292.45,87.16,63.21,40.19,147.28,143.75,17.15,14.83,92.22,42.17,114.01,85.08
2019-09-03,290.74,86.54,63.09,39.94,147.21,145.75,17.89,14.75,93.14,42.04,114.07,85.0
2019-09-04,294.04,86.72,63.98,40.61,147.43,146.66,18.34,15.1,93.92,42.73,114.25,85.07
2019-09-05,297.82,87.06,64.32,41.07,144.76,143.14,17.41,15.08,93.24,42.95,113.33,84.88
2019-09-06,298.05,87.14,64.53,41.25,145.79,141.92,16.87,15.12,93.45,43.04,113.4,84.89
2019-09-09,298.2,87.23,64.72,41.38,143.2,141.39,16.83,15.26,93.0,43.06,112.7,84.8
2019-09-10,298.13,87.28,64.83,41.41,140.69,140.18,16.85,15.28,92.04,43.12,111.88,84.66
2019-09-11,300.25,87.27,65.19,41.7,140.44,141.03,16.95,15.17,92.14,43.35,111.77,84.66
2019-09-12,301.29,87.32,65.57,42.0,139.52,141.32,16.92,15.11,92.63,43.61,111.52,84.64
2019-09-13,301.09,87.16,65.94,42.24,136.54,140.15,16.31,15.11,91.64,43.73,110.5,84.5
2019-09-16,300.16,87.47,65.35,41.91,138.28,141.32,16.74,15.78,92.44,43.26,110.98,84.57
2019-09-17,300.92,87.52,65.57,41.91,139.03,141.6,16.86,15.48,93.44,43.47,111.27,84.61
2019-09-18,301.1,87.47,65.49,41.74,139.62,140.71,16.55,15.38,93.12,43.43,111.31,84.56
2019-09-19,301.08,87.37,65.71,41.57,140.04,141.28,16.62,15.46,93.45,43.58,111.36,84.57
2019-09-20,298.28,87.48,65.56,41.61,141.89,142.95,16.8,15.48,93.45,43.49,112.0,84.66
2019-09-23,298.21,87.44,65.39,41.65,141.86,143.75,17.51,15.52,93.6,43.38,112.16,84.71
2019-09-24,295.87,87.32,65.14,41.21,143.57,144.51,17.44,15.34,92.65,43.13,112.72,84.8
2019-09-25,297.62,87.23,64.95,41.18,141.47,141.83,16.71,15.25,92.83,42.92,111.98,84.69
2019-09-26,297.0,87.17,65.19,41.17,142.38,141.79,16.67,15.25,93.61,43.15,112.22,84.73
2019-09-27,295.4,87.07,64.97,40.64,142.73,141.06,16.36,15.19,93.09,43.17,112.38,84.78
2019-09-30,296.77,87.17,65.21,40.87,143.08,138.87,15.92,15.04,93.25,43.27,112.47,84.82
2019-10-01,293.24,86.62,64.57,40.58,143.26,139.63,16.15,15.03,92.37,42.8,112.61,84.78
2019-10-02,288.06,86.11,63.25,40.27,143.61,141.26,16.43,14.9,91.98,41.68,113.0,84.87
2019-10-03,290.42,86.16,63.67,40.79,144.92,141.9,16.43,14.88,92.87,41.97,113.59,85.05
2019-10-04,294.35,86.43,64.17,40.97,145.99,141.9,16.41,15.0,93.43,42.35,113.81,85.04
2019-10-07,293.08,86.36,64.09,40.63,144.78,140.69,16.3,14.98,93.23,42.36,113.43,84.95
2019-10-08,288.53,86.04,63.49,40.34,145.17,141.92,16.61,14.97,92.74,41.89,113.67,85.0
2019-10-09,291.27,86.3,63.95,40.65,144.35,142.05,16.6,15.01,92.92,42.23,113.38,84.95
2019-10-10,293.24,86.41,64.4,41.07,142.2,140.81,16.37,15.11,93.07,42.61,112.67,84.85
2019-10-11,296.28,86.77,65.55,41.73,140.44,140.03,16.37,15.29,93.03,43.51,111.9,84.77
2019-10-14,295.95,86.83,65.28,41.55,141.46,140.59,16.49,15.22,93.07,43.32,112.21,84.78
2019-10-15,298.88,87.02,66.04,41.92,139.75,139.61,16.27,15.18,93.19,43.88,111.67,84.76
2019-10-16,298.4,86.95,66.14,42.04,139.92,140.41,16.26,15.2,93.2,43.92,111.89,84.8
2019-10-17,299.28,87.07,66.3,42.2,139.58,140.61,16.4,15.26,93.81,44.13,111.85,84.8
2019-10-18,297.97,87.09,66.27,41.98,139.58,140.46,16.41,15.25,94.53,44.16,111.95,84.83
2019-10-21,299.99,87.12,66.63,42.36,138.53,139.79,16.41,15.23,95.25,44.34,111.54,84.79
2019-10-22,299.01,87.14,66.47,42.39,139.34,140.2,16.37,15.25,94.97,44.16,111.8,84.82
2019-10-23,299.88,87.22,66.83,42.4,139.48,140.53,16.39,15.44,95.18,44.44,111.84,84.81
2019-10-24,300.37,87.32,66.95,42.4,139.2,141.53,16.65,15.52,94.94,44.6,111.82,84.81
2019-10-25,301.6,87.39,67.02,42.7,138.52,141.86,16.89,15.61,94.13,44.57,111.58,84.76
2019-10-28,303.3,87.38,67.32,42.95,137.26,140.64,16.68,15.55,93.56,44.76,111.16,84.73
2019-10-29,303.21,87.22,67.3,42.73,137.35,140.25,16.65,15.52,94.13,44.7,111.26,84.75
2019-10-30,304.14,87.11,67.58,42.92,139.36,141.02,16.73,15.42,94.47,44.98,111.8,84.8
2019-10-31,303.33,86.81,67.42,42.58,141.24,142.43,16.92,15.33,94.3,44.83,112.51,84.95
2019-11-01,306.14,86.82,68.02,43.22,140.56,142.56,16.92,15.61,94.28,45.16,112.13,84.76
2019-11-04,307.37,87.0,68.37,43.65,138.71,142.15,16.85,15.71,93.62,45.37,111.56,84.7
2019-11-05,307.03,86.91,68.24,43.9,137.15,139.85,16.44,15.75,92.03,45.25,110.96,84.64
2019-11-06,307.1,86.81,68.21,43.76,137.98,140.45,16.47,15.58,92.23,45.31,111.28,84.69
2019-11-07,308.18,86.77,68.42,44.08,135.48,138.27,16.0,15.57,91.31,45.3,110.39,84.59
2019-11-08,308.94,86.85,68.38,43.68,134.91,137.39,15.7,15.61,91.09,45.31,110.24,84.6
2019-11-11,308.35,86.8,68.29,43.37,135.0,137.06,15.75,15.51,91.29,45.24,110.36,84.62
2019-11-12,309.0,86.82,68.32,43.09,135.62,137.43,15.72,15.52,90.6,45.29,110.41,84.63
2019-11-13,309.1,86.73,68.08,42.76,136.5,137.98,15.83,15.55,91.43,45.2,110.71,84.67
2019-11-14,309.55,86.68,67.89,42.79,137.91,138.56,15.9,15.5,92.14,45.19,111.27,84.75
2019-11-15,311.79,86.94,68.32,43.13,137.76,138.21,15.85,15.58,92.64,45.4,111.18,84.72
2019-11-18,312.02,86.83,68.4,43.06,138.01,138.62,15.92,15.42,93.09,45.46,111.37,84.76
2019-11-19,311.93,86.52,68.31,43.15,139.16,138.69,16.02,15.28,93.25,45.4,111.58,84.75
2019-11-20,310.77,86.34,67.88,42.96,140.6,138.76,16.04,15.48,93.2,45.13,111.99,84.79
2019-11-21,310.27,86.36,67.79,42.87,139.72,138.0,15.99,15.62,91.89,45.05,111.71,84.75
2019-11-22,310.96,86.69,67.98,42.87,139.9,137.74,15.9,15.61,91.55,45.16,111.69,84.735
2019-11-25,313.37,86.92,68.52,43.3,140.31,137.08,15.78,15.61,91.84,45.53,111.74,84.75
2019-11-26,314.08,87.02,68.48,43.17,141.13,137.74,15.99,15.7,93.06,45.58,111.95,84.79
2019-11-27,315.48,87.13,68.66,43.22,140.72,137.01,15.84,15.62,93.5,45.65,111.66,84.74
2019-11-29,314.31,86.94,68.18,42.54,140.42,137.86,15.92,15.31,93.07,45.39,111.57,84.77
2019-12-02,311.64,86.54,67.83,42.53,138.31,137.79,15.8,15.29,91.66,45.03,111.01,84.61
2019-12-03,309.55,86.42,67.58,42.31,141.21,139.11,16.05,15.3,92.25,44.84,112.0,84.73
2019-12-04,311.46,86.68,68.2,42.63,139.8,138.92,15.76,15.54,92.63,45.27,111.57,84.69
2019-12-05,312.02,86.81,68.07,42.82,139.12,139.0,15.85,15.57,92.68,45.19,111.31,84.65
2019-12-06,314.87,86.93,68.69,43.07,138.35,137.62,15.48,15.67,92.87,45.59,110.97,84.62
2019-12-09,313.88,86.93,68.33,42.9,138.65,137.58,15.5,15.65,93.05,45.39,111.06,84.62
2019-12-10,313.53,87.14,68.36,43.05,138.66,137.97,15.57,15.72,92.51,45.41,110.93,84.58
2019-12-11,314.42,87.32,68.72,43.68,139.75,138.92,15.75,15.65,91.57,45.63,111.39,84.65
2019-12-12,317.13,87.52,69.18,44.44,137.45,138.43,15.85,15.79,90.33,46.01,110.51,84.57
2019-12-13,317.32,87.61,69.66,44.42,139.04,139.05,15.84,15.87,90.35,46.43,111.16,84.67
2019-12-16,319.5,87.78,69.62,43.86,137.79,139.04,15.91,15.98,91.0,46.74,110.64,84.62
2019-12-17,319.57,88.05,69.22,44.26,137.6,139.01,15.88,16.05,90.14,46.41,110.65,84.64
2019-12-18,319.59,88.21,69.13,44.5,136.47,139.02,15.9,16.06,90.27,46.36,110.35,84.65
2019-12-19,320.9,87.85,69.13,44.52,136.47,139.38,15.94,16.13,91.07,46.37,110.28,84.53
2019-12-20,320.73,87.72,69.18,44.61,136.65,139.52,16.04,16.11,91.57,46.53,110.28,84.53
2019-12-23,321.22,87.76,69.29,44.67,136.45,139.95,16.28,15.86,91.11,46.64,110.18,84.51
2019-12-24,321.23,87.83,69.22,44.57,136.84,141.27,16.58,15.93,91.35,46.64,110.37,84.52
2019-12-26,322.94,87.96,69.52,44.89,137.17,142.38,16.73,16.05,91.75,46.82,110.53,84.55
2019-12-27,322.86,87.92,69.64,45.07,137.32,142.33,16.58,16.08,92.04,47.0,110.69,84.61
2019-12-30,321.08,87.86,69.12,44.77,136.82,142.63,16.74,16.05,92.13,46.68,110.62,84.64
2019-12-31,321.86,87.94,69.44,44.87,135.48,142.9,16.68,15.95,92.79,46.96,110.22,84.63
2020-01-02,324.87,88.31,70.14,45.78,137.015,143.95,16.81,15.97,91.7,47.33,110.73,84.67
2020-01-03,322.41,88.22,69.27,44.93,139.12,145.86,16.84,16.16,92.27,46.82,111.47,84.74
2020-01-06,323.64,88.13,69.54,44.82,138.33,147.39,16.94,16.19,92.38,46.99,111.35,84.71
2020-01-07,322.73,88.05,69.35,44.79,137.645,147.97,17.17,16.18,91.35,46.72,111.19,84.71
2020-01-08,324.45,88.13,69.55,45.05,136.74,146.86,16.93,15.94,91.63,46.81,110.93,84.67
2020-01-09,326.65,88.36,69.71,45.35,137.22,146.03,16.72,15.87,91.58,46.95,111.01,84.68
2020-01-10,325.71,88.39,69.45,45.59,138.44,146.91,16.89,15.87,92.28,46.72,111.25,84.7
2020-01-13,327.95,88.39,69.81,46.3,138.02,145.82,16.78,15.75,93.39,46.93,111.12,84.69
2020-01-14,327.45,88.38,69.88,46.04,138.73,145.69,16.62,15.82,93.04,46.96,111.34,84.7
2020-01-15,328.19,88.4,69.88,45.68,139.65,146.54,16.81,15.74,93.88,46.93,111.62,84.74
2020-01-16,330.92,88.43,70.17,45.97,139.21,146.31,16.77,15.72,94.63,47.19,111.39,84.74
2020-01-17,331.95,88.36,70.38,46.23,138.02,146.58,16.82,15.77,94.72,47.42,111.3,84.77
2020-01-21,331.3,88.17,69.82,45.06,139.47,146.74,16.64,15.68,95.62,47.04,111.74,84.79
2020-01-22,331.34,88.33,69.96,45.43,139.96,146.79,16.66,15.47,94.98,47.07,111.76,84.805
2020-01-23,331.72,88.06,69.79,44.96,140.94,147.12,16.61,15.34,95.78,46.88,112.04,84.84
2020-01-24,328.77,87.69,69.49,44.6,142.08,147.98,16.91,15.11,95.45,46.77,112.44,84.87
2020-01-27,323.5,87.1,68.05,43.06,144.29,148.99,16.89,14.83,94.99,45.81,113.2,84.96
2020-01-28,326.89,87.85,68.69,43.42,143.16,147.66,16.32,14.9,95.37,46.21,112.82,84.92
2020-01-29,326.62,87.8,68.7,43.63,144.56,148.46,16.41,14.83,95.02,46.27,113.36,85.0
2020-01-30,327.68,87.89,68.64,42.98,144.58,148.47,16.68,14.7,95.09,46.21,113.47,85.01
2020-01-31,321.73,87.53,67.48,42.11,145.9,149.33,16.82,14.58,93.93,45.48,114.04,85.12
2020-02-03,324.12,87.15,67.64,42.58,145.54,148.36,16.5,14.31,94.24,45.52,113.79,84.96
2020-02-04,329.06,87.67,68.77,43.68,143.58,146.43,16.45,14.33,95.21,46.24,113.13,84.87
2020-02-05,332.86,88.03,69.43,43.93,142.01,146.61,16.46,14.55,95.27,46.77,112.64,84.81
2020-02-06,333.98,88.1,69.62,43.97,142.65,147.4,16.63,14.61,95.59,46.85,112.72,84.83
2020-02-07,332.2,87.97,68.96,43.36,144.43,147.79,16.54,14.53,95.57,46.44,113.26,84.88
2020-02-10,334.68,88.09,69.1,43.6,144.83,148.17,16.61,14.4,96.64,46.56,113.48,84.92
2020-02-11,335.26,88.15,69.57,44.17,144.1,147.66,16.48,14.45,97.37,46.84,113.21,84.88
2020-02-12,337.42,88.38,69.81,44.77,143.37,147.54,16.33,14.65,97.95,47.11,112.92,84.84
2020-02-13,337.06,88.41,69.32,44.18,143.92,148.38,16.46,14.66,98.54,46.74,113.02,84.86
2020-02-14,337.6,88.4,69.2,44.2,144.55,149.0,16.56,14.65,99.56,46.78,113.3,84.895
2020-02-18,336.73,88.22,68.76,43.91,145.54,150.91,17.01,14.76,99.45,46.57,113.48,84.93
2020-02-19,338.34,88.26,68.99,44.23,145.53,151.79,17.23,14.9,98.11,46.84,113.46,84.94
2020-02-20,336.95,88.41,68.58,43.54,146.67,152.41,17.14,14.84,99.28,46.56,113.79,84.96
2020-02-21,333.48,88.33,68.26,43.29,148.04,154.7,17.28,14.78,99.57,46.43,114.25,85.03
2020-02-24,322.42,87.38,65.53,41.67,150.25,156.09,17.4,14.5,98.21,44.42,115.14,85.17
2020-02-25,312.65,86.77,64.45,41.34,151.05,153.3,16.71,14.23,95.55,43.4,115.46,85.26
2020-02-26,311.5,86.86,64.53,41.67,150.25,153.97,16.68,14.09,94.52,43.44,115.4,85.32
2020-02-27,297.51,85.69,62.62,40.67,151.88,154.0,16.47,13.85,89.49,42.12,115.96,85.42
2020-02-28,296.26,86.04,62.24,40.52,155.31,148.38,15.53,13.61,87.33,41.78,117.26,85.73
2020-03-02,309.09,86.31,63.04,41.4,153.94,149.2,15.56,13.92,91.06,42.53,117.04,85.57
2020-03-03,300.24,85.94,62.53,41.12,156.33,153.89,16.02,13.95,90.85,42.15,118.4,85.905
2020-03-04,312.86,87.12,64.4,41.85,154.67,154.16,16.09,13.96,94.28,43.67,118.14,85.92
2020-03-05,302.46,86.02,62.69,40.97,158.52,157.49,16.3,13.81,92.26,42.29,119.19,86.1
